PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE1,PARENTCODE2,AGE,MEASURE,VALUE
30-Jun-18,LA,E06000032,,,7,CHILD_PSEEN,2520
30-Jun-18,LA,E06000032,,,7,CHILD_POPULATION,3318
30-Jun-18,LA,E06000032,,,8,CHILD_PSEEN,2356
30-Jun-18,LA,E06000032,,,8,CHILD_POPULATION,3407
30-Jun-18,LA,E06000032,,,9,CHILD_PSEEN,2309
30-Jun-18,LA,E06000032,,,9,CHILD_POPULATION,3109
30-Jun-18,LA,E06000033,,,0,CHILD_PSEEN,25
30-Jun-18,LA,E06000033,,,0,CHILD_POPULATION,2303
30-Jun-18,LA,E06000033,,,1,CHILD_PSEEN,282
30-Jun-18,LA,E06000033,,,1,CHILD_POPULATION,2195
30-Jun-18,LA,E06000033,,,10,CHILD_PSEEN,1621
30-Jun-18,LA,E06000033,,,10,CHILD_POPULATION,2086
30-Jun-18,LA,E06000033,,,11,CHILD_PSEEN,1623
30-Jun-18,LA,E06000033,,,11,CHILD_POPULATION,2034
30-Jun-18,LA,E06000033,,,12,CHILD_PSEEN,1533
30-Jun-18,LA,E06000033,,,12,CHILD_POPULATION,1951
30-Jun-18,LA,E06000033,,,13,CHILD_PSEEN,1499
30-Jun-18,LA,E06000033,,,13,CHILD_POPULATION,1878
30-Jun-18,LA,E06000033,,,14,CHILD_PSEEN,1503
30-Jun-18,LA,E06000033,,,14,CHILD_POPULATION,1911
30-Jun-18,LA,E06000033,,,15,CHILD_PSEEN,1409
30-Jun-18,LA,E06000033,,,15,CHILD_POPULATION,1968
30-Jun-18,LA,E06000033,,,16,CHILD_PSEEN,1333
30-Jun-18,LA,E06000033,,,16,CHILD_POPULATION,1978
30-Jun-18,LA,E06000033,,,17,CHILD_PSEEN,1230
30-Jun-18,LA,E06000033,,,17,CHILD_POPULATION,2095
30-Jun-18,LA,E06000033,,,2,CHILD_PSEEN,703
30-Jun-18,LA,E06000033,,,2,CHILD_POPULATION,2324
30-Jun-18,LA,E06000033,,,3,CHILD_PSEEN,1070
30-Jun-18,LA,E06000033,,,3,CHILD_POPULATION,2284
30-Jun-18,LA,E06000033,,,4,CHILD_PSEEN,1309
30-Jun-18,LA,E06000033,,,4,CHILD_POPULATION,2358
30-Jun-18,LA,E06000033,,,5,CHILD_PSEEN,1375
30-Jun-18,LA,E06000033,,,5,CHILD_POPULATION,2313
30-Jun-18,LA,E06000033,,,6,CHILD_PSEEN,1561
30-Jun-18,LA,E06000033,,,6,CHILD_POPULATION,2315
30-Jun-18,LA,E06000033,,,7,CHILD_PSEEN,1572
30-Jun-18,LA,E06000033,,,7,CHILD_POPULATION,2336
30-Jun-18,LA,E06000033,,,8,CHILD_PSEEN,1653
30-Jun-18,LA,E06000033,,,8,CHILD_POPULATION,2228
30-Jun-18,LA,E06000033,,,9,CHILD_PSEEN,1705
30-Jun-18,LA,E06000033,,,9,CHILD_POPULATION,2224
30-Jun-18,LA,E06000034,,,0,CHILD_PSEEN,40
30-Jun-18,LA,E06000034,,,0,CHILD_POPULATION,2581
30-Jun-18,LA,E06000034,,,1,CHILD_PSEEN,373
30-Jun-18,LA,E06000034,,,1,CHILD_POPULATION,2608
30-Jun-18,LA,E06000034,,,10,CHILD_PSEEN,1463
30-Jun-18,LA,E06000034,,,10,CHILD_POPULATION,2286
30-Jun-18,LA,E06000034,,,11,CHILD_PSEEN,1310
30-Jun-18,LA,E06000034,,,11,CHILD_POPULATION,2220
30-Jun-18,LA,E06000034,,,12,CHILD_PSEEN,1262
30-Jun-18,LA,E06000034,,,12,CHILD_POPULATION,2123
30-Jun-18,LA,E06000034,,,13,CHILD_PSEEN,1219
30-Jun-18,LA,E06000034,,,13,CHILD_POPULATION,1977
30-Jun-18,LA,E06000034,,,14,CHILD_PSEEN,1086
30-Jun-18,LA,E06000034,,,14,CHILD_POPULATION,1904
30-Jun-18,LA,E06000034,,,15,CHILD_PSEEN,994
30-Jun-18,LA,E06000034,,,15,CHILD_POPULATION,1918
30-Jun-18,LA,E06000034,,,16,CHILD_PSEEN,895
30-Jun-18,LA,E06000034,,,16,CHILD_POPULATION,2003
30-Jun-18,LA,E06000034,,,17,CHILD_PSEEN,816
30-Jun-18,LA,E06000034,,,17,CHILD_POPULATION,2101
30-Jun-18,LA,E06000034,,,2,CHILD_PSEEN,758
30-Jun-18,LA,E06000034,,,2,CHILD_POPULATION,2558
30-Jun-18,LA,E06000034,,,3,CHILD_PSEEN,999
30-Jun-18,LA,E06000034,,,3,CHILD_POPULATION,2577
30-Jun-18,LA,E06000034,,,4,CHILD_PSEEN,1090
30-Jun-18,LA,E06000034,,,4,CHILD_POPULATION,2623
30-Jun-18,LA,E06000034,,,5,CHILD_PSEEN,1201
30-Jun-18,LA,E06000034,,,5,CHILD_POPULATION,2591
30-Jun-18,LA,E06000034,,,6,CHILD_PSEEN,1342
30-Jun-18,LA,E06000034,,,6,CHILD_POPULATION,2473
30-Jun-18,LA,E06000034,,,7,CHILD_PSEEN,1498
30-Jun-18,LA,E06000034,,,7,CHILD_POPULATION,2448
30-Jun-18,LA,E06000034,,,8,CHILD_PSEEN,1377
30-Jun-18,LA,E06000034,,,8,CHILD_POPULATION,2615
30-Jun-18,LA,E06000034,,,9,CHILD_PSEEN,1417
30-Jun-18,LA,E06000034,,,9,CHILD_POPULATION,2424
30-Jun-18,LA,E06000035,,,0,CHILD_PSEEN,188
30-Jun-18,LA,E06000035,,,0,CHILD_POPULATION,3676
30-Jun-18,LA,E06000035,,,1,CHILD_PSEEN,1363
30-Jun-18,LA,E06000035,,,1,CHILD_POPULATION,3663
30-Jun-18,LA,E06000035,,,10,CHILD_PSEEN,2900
30-Jun-18,LA,E06000035,,,10,CHILD_POPULATION,3529
30-Jun-18,LA,E06000035,,,11,CHILD_PSEEN,2874
30-Jun-18,LA,E06000035,,,11,CHILD_POPULATION,3268
30-Jun-18,LA,E06000035,,,12,CHILD_PSEEN,2805
30-Jun-18,LA,E06000035,,,12,CHILD_POPULATION,3347
30-Jun-18,LA,E06000035,,,13,CHILD_PSEEN,2644
30-Jun-18,LA,E06000035,,,13,CHILD_POPULATION,3241
30-Jun-18,LA,E06000035,,,14,CHILD_PSEEN,2540
30-Jun-18,LA,E06000035,,,14,CHILD_POPULATION,3184
30-Jun-18,LA,E06000035,,,15,CHILD_PSEEN,2402
30-Jun-18,LA,E06000035,,,15,CHILD_POPULATION,3189
30-Jun-18,LA,E06000035,,,16,CHILD_PSEEN,2137
30-Jun-18,LA,E06000035,,,16,CHILD_POPULATION,3414
30-Jun-18,LA,E06000035,,,17,CHILD_PSEEN,2014
30-Jun-18,LA,E06000035,,,17,CHILD_POPULATION,3596
30-Jun-18,LA,E06000035,,,2,CHILD_PSEEN,1912
30-Jun-18,LA,E06000035,,,2,CHILD_POPULATION,3767
30-Jun-18,LA,E06000035,,,3,CHILD_PSEEN,2176
30-Jun-18,LA,E06000035,,,3,CHILD_POPULATION,3718
30-Jun-18,LA,E06000035,,,4,CHILD_PSEEN,2466
30-Jun-18,LA,E06000035,,,4,CHILD_POPULATION,3899
30-Jun-18,LA,E06000035,,,5,CHILD_PSEEN,2782
30-Jun-18,LA,E06000035,,,5,CHILD_POPULATION,3742
30-Jun-18,LA,E06000035,,,6,CHILD_PSEEN,3180
30-Jun-18,LA,E06000035,,,6,CHILD_POPULATION,3718
30-Jun-18,LA,E06000035,,,7,CHILD_PSEEN,3181
30-Jun-18,LA,E06000035,,,7,CHILD_POPULATION,3644
30-Jun-18,LA,E06000035,,,8,CHILD_PSEEN,3123
30-Jun-18,LA,E06000035,,,8,CHILD_POPULATION,3536
30-Jun-18,LA,E06000035,,,9,CHILD_PSEEN,3100
30-Jun-18,LA,E06000035,,,9,CHILD_POPULATION,3493
30-Jun-18,LA,E06000036,,,0,CHILD_PSEEN,21
30-Jun-18,LA,E06000036,,,0,CHILD_POPULATION,1431
30-Jun-18,LA,E06000036,,,1,CHILD_PSEEN,216
30-Jun-18,LA,E06000036,,,1,CHILD_POPULATION,1489
30-Jun-18,LA,E06000036,,,10,CHILD_PSEEN,1271
30-Jun-18,LA,E06000036,,,10,CHILD_POPULATION,1474
30-Jun-18,LA,E06000036,,,11,CHILD_PSEEN,1244
30-Jun-18,LA,E06000036,,,11,CHILD_POPULATION,1463
30-Jun-18,LA,E06000036,,,12,CHILD_PSEEN,1161
30-Jun-18,LA,E06000036,,,12,CHILD_POPULATION,1391
30-Jun-18,LA,E06000036,,,13,CHILD_PSEEN,1224
30-Jun-18,LA,E06000036,,,13,CHILD_POPULATION,1370
30-Jun-18,LA,E06000036,,,14,CHILD_PSEEN,1130
30-Jun-18,LA,E06000036,,,14,CHILD_POPULATION,1447
30-Jun-18,LA,E06000036,,,15,CHILD_PSEEN,1035
30-Jun-18,LA,E06000036,,,15,CHILD_POPULATION,1535
30-Jun-18,LA,E06000036,,,16,CHILD_PSEEN,941
30-Jun-18,LA,E06000036,,,16,CHILD_POPULATION,1612
30-Jun-18,LA,E06000036,,,17,CHILD_PSEEN,908
30-Jun-18,LA,E06000036,,,17,CHILD_POPULATION,1665
30-Jun-18,LA,E06000036,,,2,CHILD_PSEEN,503
30-Jun-18,LA,E06000036,,,2,CHILD_POPULATION,1549
30-Jun-18,LA,E06000036,,,3,CHILD_PSEEN,774
30-Jun-18,LA,E06000036,,,3,CHILD_POPULATION,1595
30-Jun-18,LA,E06000036,,,4,CHILD_PSEEN,917
30-Jun-18,LA,E06000036,,,4,CHILD_POPULATION,1675
30-Jun-18,LA,E06000036,,,5,CHILD_PSEEN,1061
30-Jun-18,LA,E06000036,,,5,CHILD_POPULATION,1718
30-Jun-18,LA,E06000036,,,6,CHILD_PSEEN,1211
30-Jun-18,LA,E06000036,,,6,CHILD_POPULATION,1713
30-Jun-18,LA,E06000036,,,7,CHILD_PSEEN,1223
30-Jun-18,LA,E06000036,,,7,CHILD_POPULATION,1749
30-Jun-18,LA,E06000036,,,8,CHILD_PSEEN,1229
30-Jun-18,LA,E06000036,,,8,CHILD_POPULATION,1661
30-Jun-18,LA,E06000036,,,9,CHILD_PSEEN,1304
30-Jun-18,LA,E06000036,,,9,CHILD_POPULATION,1637
30-Jun-18,LA,E06000037,,,0,CHILD_PSEEN,25
30-Jun-18,LA,E06000037,,,0,CHILD_POPULATION,1764
30-Jun-18,LA,E06000037,,,1,CHILD_PSEEN,251
30-Jun-18,LA,E06000037,,,1,CHILD_POPULATION,1858
30-Jun-18,LA,E06000037,,,10,CHILD_PSEEN,1485
30-Jun-18,LA,E06000037,,,10,CHILD_POPULATION,1952
30-Jun-18,LA,E06000037,,,11,CHILD_PSEEN,1305
30-Jun-18,LA,E06000037,,,11,CHILD_POPULATION,1874
30-Jun-18,LA,E06000037,,,12,CHILD_PSEEN,1362
30-Jun-18,LA,E06000037,,,12,CHILD_POPULATION,1977
30-Jun-18,LA,E06000037,,,13,CHILD_PSEEN,1217
30-Jun-18,LA,E06000037,,,13,CHILD_POPULATION,1990
30-Jun-18,LA,E06000037,,,14,CHILD_PSEEN,1252
30-Jun-18,LA,E06000037,,,14,CHILD_POPULATION,1945
30-Jun-18,LA,E06000037,,,15,CHILD_PSEEN,1220
30-Jun-18,LA,E06000037,,,15,CHILD_POPULATION,2070
30-Jun-18,LA,E06000037,,,16,CHILD_PSEEN,1044
30-Jun-18,LA,E06000037,,,16,CHILD_POPULATION,2195
30-Jun-18,LA,E06000037,,,17,CHILD_PSEEN,959
30-Jun-18,LA,E06000037,,,17,CHILD_POPULATION,2123
30-Jun-18,LA,E06000037,,,2,CHILD_PSEEN,624
30-Jun-18,LA,E06000037,,,2,CHILD_POPULATION,1865
30-Jun-18,LA,E06000037,,,3,CHILD_PSEEN,839
30-Jun-18,LA,E06000037,,,3,CHILD_POPULATION,1953
30-Jun-18,LA,E06000037,,,4,CHILD_PSEEN,1061
30-Jun-18,LA,E06000037,,,4,CHILD_POPULATION,2058
30-Jun-18,LA,E06000037,,,5,CHILD_PSEEN,1191
30-Jun-18,LA,E06000037,,,5,CHILD_POPULATION,2144
30-Jun-18,LA,E06000037,,,6,CHILD_PSEEN,1313
30-Jun-18,LA,E06000037,,,6,CHILD_POPULATION,2095
30-Jun-18,LA,E06000037,,,7,CHILD_PSEEN,1381
30-Jun-18,LA,E06000037,,,7,CHILD_POPULATION,1997
30-Jun-18,LA,E06000037,,,8,CHILD_PSEEN,1403
30-Jun-18,LA,E06000037,,,8,CHILD_POPULATION,2168
30-Jun-18,LA,E06000037,,,9,CHILD_PSEEN,1344
30-Jun-18,LA,E06000037,,,9,CHILD_POPULATION,2017
30-Jun-18,LA,E06000038,,,0,CHILD_PSEEN,33
30-Jun-18,LA,E06000038,,,0,CHILD_POPULATION,2500
30-Jun-18,LA,E06000038,,,1,CHILD_PSEEN,388
30-Jun-18,LA,E06000038,,,1,CHILD_POPULATION,2411
30-Jun-18,LA,E06000038,,,10,CHILD_PSEEN,1905
30-Jun-18,LA,E06000038,,,10,CHILD_POPULATION,1923
30-Jun-18,LA,E06000038,,,11,CHILD_PSEEN,1723
30-Jun-18,LA,E06000038,,,11,CHILD_POPULATION,1718
30-Jun-18,LA,E06000038,,,12,CHILD_PSEEN,1726
30-Jun-18,LA,E06000038,,,12,CHILD_POPULATION,1678
30-Jun-18,LA,E06000038,,,13,CHILD_PSEEN,1636
30-Jun-18,LA,E06000038,,,13,CHILD_POPULATION,1649
30-Jun-18,LA,E06000038,,,14,CHILD_PSEEN,1633
30-Jun-18,LA,E06000038,,,14,CHILD_POPULATION,1507
30-Jun-18,LA,E06000038,,,15,CHILD_PSEEN,1571
30-Jun-18,LA,E06000038,,,15,CHILD_POPULATION,1614
30-Jun-18,LA,E06000038,,,16,CHILD_PSEEN,1351
30-Jun-18,LA,E06000038,,,16,CHILD_POPULATION,1649
30-Jun-18,LA,E06000038,,,17,CHILD_PSEEN,1305
30-Jun-18,LA,E06000038,,,17,CHILD_POPULATION,1621
30-Jun-18,LA,E06000038,,,2,CHILD_PSEEN,890
30-Jun-18,LA,E06000038,,,2,CHILD_POPULATION,2432
30-Jun-18,LA,E06000038,,,3,CHILD_PSEEN,1191
30-Jun-18,LA,E06000038,,,3,CHILD_POPULATION,2548
30-Jun-18,LA,E06000038,,,4,CHILD_PSEEN,1481
30-Jun-18,LA,E06000038,,,4,CHILD_POPULATION,2359
30-Jun-18,LA,E06000038,,,5,CHILD_PSEEN,1683
30-Jun-18,LA,E06000038,,,5,CHILD_POPULATION,2272
30-Jun-18,LA,E06000038,,,6,CHILD_PSEEN,1794
30-Jun-18,LA,E06000038,,,6,CHILD_POPULATION,2229
30-Jun-18,LA,E06000038,,,7,CHILD_PSEEN,1860
30-Jun-18,LA,E06000038,,,7,CHILD_POPULATION,2227
30-Jun-18,LA,E06000038,,,8,CHILD_PSEEN,1877
30-Jun-18,LA,E06000038,,,8,CHILD_POPULATION,2281
30-Jun-18,LA,E06000038,,,9,CHILD_PSEEN,1957
30-Jun-18,LA,E06000038,,,9,CHILD_POPULATION,2038
30-Jun-18,LA,E06000039,,,0,CHILD_PSEEN,51
30-Jun-18,LA,E06000039,,,0,CHILD_POPULATION,2668
30-Jun-18,LA,E06000039,,,1,CHILD_PSEEN,404
30-Jun-18,LA,E06000039,,,1,CHILD_POPULATION,2581
30-Jun-18,LA,E06000039,,,10,CHILD_PSEEN,1733
30-Jun-18,LA,E06000039,,,10,CHILD_POPULATION,2327
30-Jun-18,LA,E06000039,,,11,CHILD_PSEEN,1644
30-Jun-18,LA,E06000039,,,11,CHILD_POPULATION,2116
30-Jun-18,LA,E06000039,,,12,CHILD_PSEEN,1513
30-Jun-18,LA,E06000039,,,12,CHILD_POPULATION,1989
30-Jun-18,LA,E06000039,,,13,CHILD_PSEEN,1449
30-Jun-18,LA,E06000039,,,13,CHILD_POPULATION,1911
30-Jun-18,LA,E06000039,,,14,CHILD_PSEEN,1303
30-Jun-18,LA,E06000039,,,14,CHILD_POPULATION,1789
30-Jun-18,LA,E06000039,,,15,CHILD_PSEEN,1199
30-Jun-18,LA,E06000039,,,15,CHILD_POPULATION,1833
30-Jun-18,LA,E06000039,,,16,CHILD_PSEEN,1044
30-Jun-18,LA,E06000039,,,16,CHILD_POPULATION,1819
30-Jun-18,LA,E06000039,,,17,CHILD_PSEEN,938
30-Jun-18,LA,E06000039,,,17,CHILD_POPULATION,1748
30-Jun-18,LA,E06000039,,,2,CHILD_PSEEN,743
30-Jun-18,LA,E06000039,,,2,CHILD_POPULATION,2628
30-Jun-18,LA,E06000039,,,3,CHILD_PSEEN,1031
30-Jun-18,LA,E06000039,,,3,CHILD_POPULATION,2646
30-Jun-18,LA,E06000039,,,4,CHILD_PSEEN,1226
30-Jun-18,LA,E06000039,,,4,CHILD_POPULATION,2699
30-Jun-18,LA,E06000039,,,5,CHILD_PSEEN,1412
30-Jun-18,LA,E06000039,,,5,CHILD_POPULATION,2665
30-Jun-18,LA,E06000039,,,6,CHILD_PSEEN,1648
30-Jun-18,LA,E06000039,,,6,CHILD_POPULATION,2644
30-Jun-18,LA,E06000039,,,7,CHILD_PSEEN,1803
30-Jun-18,LA,E06000039,,,7,CHILD_POPULATION,2495
30-Jun-18,LA,E06000039,,,8,CHILD_PSEEN,1785
30-Jun-18,LA,E06000039,,,8,CHILD_POPULATION,2415
30-Jun-18,LA,E06000039,,,9,CHILD_PSEEN,1668
30-Jun-18,LA,E06000039,,,9,CHILD_POPULATION,2456
30-Jun-18,LA,E06000040,,,0,CHILD_PSEEN,23
30-Jun-18,LA,E06000040,,,0,CHILD_POPULATION,1716
30-Jun-18,LA,E06000040,,,1,CHILD_PSEEN,275
30-Jun-18,LA,E06000040,,,1,CHILD_POPULATION,1716
30-Jun-18,LA,E06000040,,,10,CHILD_PSEEN,1482
30-Jun-18,LA,E06000040,,,10,CHILD_POPULATION,1936
30-Jun-18,LA,E06000040,,,11,CHILD_PSEEN,1433
30-Jun-18,LA,E06000040,,,11,CHILD_POPULATION,1832
30-Jun-18,LA,E06000040,,,12,CHILD_PSEEN,1398
30-Jun-18,LA,E06000040,,,12,CHILD_POPULATION,1875
30-Jun-18,LA,E06000040,,,13,CHILD_PSEEN,1329
30-Jun-18,LA,E06000040,,,13,CHILD_POPULATION,1839
30-Jun-18,LA,E06000040,,,14,CHILD_PSEEN,1341
30-Jun-18,LA,E06000040,,,14,CHILD_POPULATION,1972
30-Jun-18,LA,E06000040,,,15,CHILD_PSEEN,1281
30-Jun-18,LA,E06000040,,,15,CHILD_POPULATION,1998
30-Jun-18,LA,E06000040,,,16,CHILD_PSEEN,1156
30-Jun-18,LA,E06000040,,,16,CHILD_POPULATION,1983
30-Jun-18,LA,E06000040,,,17,CHILD_PSEEN,1062
30-Jun-18,LA,E06000040,,,17,CHILD_POPULATION,2011
30-Jun-18,LA,E06000040,,,2,CHILD_PSEEN,622
30-Jun-18,LA,E06000040,,,2,CHILD_POPULATION,1741
30-Jun-18,LA,E06000040,,,3,CHILD_PSEEN,909
30-Jun-18,LA,E06000040,,,3,CHILD_POPULATION,1795
30-Jun-18,LA,E06000040,,,4,CHILD_PSEEN,1046
30-Jun-18,LA,E06000040,,,4,CHILD_POPULATION,1990
30-Jun-18,LA,E06000040,,,5,CHILD_PSEEN,1179
30-Jun-18,LA,E06000040,,,5,CHILD_POPULATION,1959
30-Jun-18,LA,E06000040,,,6,CHILD_PSEEN,1373
30-Jun-18,LA,E06000040,,,6,CHILD_POPULATION,2043
30-Jun-18,LA,E06000040,,,7,CHILD_PSEEN,1391
30-Jun-18,LA,E06000040,,,7,CHILD_POPULATION,1992
30-Jun-18,LA,E06000040,,,8,CHILD_PSEEN,1456
30-Jun-18,LA,E06000040,,,8,CHILD_POPULATION,1888
30-Jun-18,LA,E06000040,,,9,CHILD_PSEEN,1455
30-Jun-18,LA,E06000040,,,9,CHILD_POPULATION,1960
30-Jun-18,LA,E06000041,,,0,CHILD_PSEEN,38
30-Jun-18,LA,E06000041,,,0,CHILD_POPULATION,1872
30-Jun-18,LA,E06000041,,,1,CHILD_PSEEN,372
30-Jun-18,LA,E06000041,,,1,CHILD_POPULATION,1821
30-Jun-18,LA,E06000041,,,10,CHILD_PSEEN,1421
30-Jun-18,LA,E06000041,,,10,CHILD_POPULATION,2139
30-Jun-18,LA,E06000041,,,11,CHILD_PSEEN,1418
30-Jun-18,LA,E06000041,,,11,CHILD_POPULATION,2139
30-Jun-18,LA,E06000041,,,12,CHILD_PSEEN,1271
30-Jun-18,LA,E06000041,,,12,CHILD_POPULATION,2153
30-Jun-18,LA,E06000041,,,13,CHILD_PSEEN,1384
30-Jun-18,LA,E06000041,,,13,CHILD_POPULATION,2027
30-Jun-18,LA,E06000041,,,14,CHILD_PSEEN,1234
30-Jun-18,LA,E06000041,,,14,CHILD_POPULATION,1994
30-Jun-18,LA,E06000041,,,15,CHILD_PSEEN,1143
30-Jun-18,LA,E06000041,,,15,CHILD_POPULATION,1993
30-Jun-18,LA,E06000041,,,16,CHILD_PSEEN,1042
30-Jun-18,LA,E06000041,,,16,CHILD_POPULATION,1959
30-Jun-18,LA,E06000041,,,17,CHILD_PSEEN,954
30-Jun-18,LA,E06000041,,,17,CHILD_POPULATION,2037
30-Jun-18,LA,E06000041,,,2,CHILD_PSEEN,793
30-Jun-18,LA,E06000041,,,2,CHILD_POPULATION,1957
30-Jun-18,LA,E06000041,,,3,CHILD_PSEEN,938
30-Jun-18,LA,E06000041,,,3,CHILD_POPULATION,2181
30-Jun-18,LA,E06000041,,,4,CHILD_PSEEN,1185
30-Jun-18,LA,E06000041,,,4,CHILD_POPULATION,2297
30-Jun-18,LA,E06000041,,,5,CHILD_PSEEN,1373
30-Jun-18,LA,E06000041,,,5,CHILD_POPULATION,2369
30-Jun-18,LA,E06000041,,,6,CHILD_PSEEN,1473
30-Jun-18,LA,E06000041,,,6,CHILD_POPULATION,2343
30-Jun-18,LA,E06000041,,,7,CHILD_PSEEN,1440
30-Jun-18,LA,E06000041,,,7,CHILD_POPULATION,2316
30-Jun-18,LA,E06000041,,,8,CHILD_PSEEN,1493
30-Jun-18,LA,E06000041,,,8,CHILD_POPULATION,2324
30-Jun-18,LA,E06000041,,,9,CHILD_PSEEN,1435
30-Jun-18,LA,E06000041,,,9,CHILD_POPULATION,2246
30-Jun-18,LA,E06000042,,,0,CHILD_PSEEN,52
30-Jun-18,LA,E06000042,,,0,CHILD_POPULATION,3854
30-Jun-18,LA,E06000042,,,1,CHILD_PSEEN,587
30-Jun-18,LA,E06000042,,,1,CHILD_POPULATION,3899
30-Jun-18,LA,E06000042,,,10,CHILD_PSEEN,2689
30-Jun-18,LA,E06000042,,,10,CHILD_POPULATION,3784
30-Jun-18,LA,E06000042,,,11,CHILD_PSEEN,2499
30-Jun-18,LA,E06000042,,,11,CHILD_POPULATION,3394
30-Jun-18,LA,E06000042,,,12,CHILD_PSEEN,2455
30-Jun-18,LA,E06000042,,,12,CHILD_POPULATION,3375
30-Jun-18,LA,E06000042,,,13,CHILD_PSEEN,2367
30-Jun-18,LA,E06000042,,,13,CHILD_POPULATION,3232
30-Jun-18,LA,E06000042,,,14,CHILD_PSEEN,2382
30-Jun-18,LA,E06000042,,,14,CHILD_POPULATION,3110
30-Jun-18,LA,E06000042,,,15,CHILD_PSEEN,2237
30-Jun-18,LA,E06000042,,,15,CHILD_POPULATION,3106
30-Jun-18,LA,E06000042,,,16,CHILD_PSEEN,2032
30-Jun-18,LA,E06000042,,,16,CHILD_POPULATION,3172
30-Jun-18,LA,E06000042,,,17,CHILD_PSEEN,1845
30-Jun-18,LA,E06000042,,,17,CHILD_POPULATION,3180
30-Jun-18,LA,E06000042,,,2,CHILD_PSEEN,1210
30-Jun-18,LA,E06000042,,,2,CHILD_POPULATION,3907
30-Jun-18,LA,E06000042,,,3,CHILD_PSEEN,1607
30-Jun-18,LA,E06000042,,,3,CHILD_POPULATION,4120
30-Jun-18,LA,E06000042,,,4,CHILD_PSEEN,1910
30-Jun-18,LA,E06000042,,,4,CHILD_POPULATION,4346
30-Jun-18,LA,E06000042,,,5,CHILD_PSEEN,2175
30-Jun-18,LA,E06000042,,,5,CHILD_POPULATION,4317
30-Jun-18,LA,E06000042,,,6,CHILD_PSEEN,2492
30-Jun-18,LA,E06000042,,,6,CHILD_POPULATION,4261
30-Jun-18,LA,E06000042,,,7,CHILD_PSEEN,2603
30-Jun-18,LA,E06000042,,,7,CHILD_POPULATION,4182
30-Jun-18,LA,E06000042,,,8,CHILD_PSEEN,2625
30-Jun-18,LA,E06000042,,,8,CHILD_POPULATION,4161
30-Jun-18,LA,E06000042,,,9,CHILD_PSEEN,2687
30-Jun-18,LA,E06000042,,,9,CHILD_POPULATION,3945
30-Jun-18,LA,E06000043,,,0,CHILD_PSEEN,43
30-Jun-18,LA,E06000043,,,0,CHILD_POPULATION,2914
30-Jun-18,LA,E06000043,,,1,CHILD_PSEEN,469
30-Jun-18,LA,E06000043,,,1,CHILD_POPULATION,2943
30-Jun-18,LA,E06000043,,,10,CHILD_PSEEN,2186
30-Jun-18,LA,E06000043,,,10,CHILD_POPULATION,2847
30-Jun-18,LA,E06000043,,,11,CHILD_PSEEN,2149
30-Jun-18,LA,E06000043,,,11,CHILD_POPULATION,2658
30-Jun-18,LA,E06000043,,,12,CHILD_PSEEN,2083
30-Jun-18,LA,E06000043,,,12,CHILD_POPULATION,2704
30-Jun-18,LA,E06000043,,,13,CHILD_PSEEN,2032
30-Jun-18,LA,E06000043,,,13,CHILD_POPULATION,2631
30-Jun-18,LA,E06000043,,,14,CHILD_PSEEN,1998
30-Jun-18,LA,E06000043,,,14,CHILD_POPULATION,2635
30-Jun-18,LA,E06000043,,,15,CHILD_PSEEN,1922
30-Jun-18,LA,E06000043,,,15,CHILD_POPULATION,2852
30-Jun-18,LA,E06000043,,,16,CHILD_PSEEN,1763
30-Jun-18,LA,E06000043,,,16,CHILD_POPULATION,2656
30-Jun-18,LA,E06000043,,,17,CHILD_PSEEN,1678
30-Jun-18,LA,E06000043,,,17,CHILD_POPULATION,2815
30-Jun-18,LA,E06000043,,,2,CHILD_PSEEN,983
30-Jun-18,LA,E06000043,,,2,CHILD_POPULATION,2790
30-Jun-18,LA,E06000043,,,3,CHILD_PSEEN,1433
30-Jun-18,LA,E06000043,,,3,CHILD_POPULATION,2944
30-Jun-18,LA,E06000043,,,4,CHILD_PSEEN,1593
30-Jun-18,LA,E06000043,,,4,CHILD_POPULATION,3148
30-Jun-18,LA,E06000043,,,5,CHILD_PSEEN,1894
30-Jun-18,LA,E06000043,,,5,CHILD_POPULATION,2872
30-Jun-18,LA,E06000043,,,6,CHILD_PSEEN,2120
30-Jun-18,LA,E06000043,,,6,CHILD_POPULATION,2969
30-Jun-18,LA,E06000043,,,7,CHILD_PSEEN,2188
30-Jun-18,LA,E06000043,,,7,CHILD_POPULATION,2908
30-Jun-18,LA,E06000043,,,8,CHILD_PSEEN,2237
30-Jun-18,LA,E06000043,,,8,CHILD_POPULATION,2965
30-Jun-18,LA,E06000043,,,9,CHILD_PSEEN,2132
30-Jun-18,LA,E06000043,,,9,CHILD_POPULATION,2901
30-Jun-18,LA,E06000044,,,0,CHILD_PSEEN,26
30-Jun-18,LA,E06000044,,,0,CHILD_POPULATION,2624
30-Jun-18,LA,E06000044,,,1,CHILD_PSEEN,313
30-Jun-18,LA,E06000044,,,1,CHILD_POPULATION,2723
30-Jun-18,LA,E06000044,,,10,CHILD_PSEEN,1704
30-Jun-18,LA,E06000044,,,10,CHILD_POPULATION,2417
30-Jun-18,LA,E06000044,,,11,CHILD_PSEEN,1663
30-Jun-18,LA,E06000044,,,11,CHILD_POPULATION,2214
30-Jun-18,LA,E06000044,,,12,CHILD_PSEEN,1573
