PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE_1,PARENTCODE_2,PATIENT_TYPE,VALUE
31-May-18,LA,E06000044,,,CHILD_12_months,24425
31-May-18,LA,E06000044,,,CHILD_POPULATION,43990
31-May-18,LA,E06000044,,,TOTAL,109168
31-May-18,LA,E06000044,,,TOTAL_POPULATION,213335
31-May-18,LA,E06000045,,,ADULT_24_months,92947
31-May-18,LA,E06000045,,,ADULT_POPULATION,200549
31-May-18,LA,E06000045,,,CHILD_12_months,26422
31-May-18,LA,E06000045,,,CHILD_POPULATION,49828
31-May-18,LA,E06000045,,,TOTAL,119369
31-May-18,LA,E06000045,,,TOTAL_POPULATION,250377
31-May-18,LA,E06000046,,,ADULT_24_months,62312
31-May-18,LA,E06000046,,,ADULT_POPULATION,115046
31-May-18,LA,E06000046,,,CHILD_12_months,14655
31-May-18,LA,E06000046,,,CHILD_POPULATION,25218
31-May-18,LA,E06000046,,,TOTAL,76967
31-May-18,LA,E06000046,,,TOTAL_POPULATION,140264
31-May-18,LA,E06000047,,,ADULT_24_months,221410
31-May-18,LA,E06000047,,,ADULT_POPULATION,421505
31-May-18,LA,E06000047,,,CHILD_12_months,56188
31-May-18,LA,E06000047,,,CHILD_POPULATION,100271
31-May-18,LA,E06000047,,,TOTAL,277598
31-May-18,LA,E06000047,,,TOTAL_POPULATION,521776
31-May-18,LA,E06000049,,,ADULT_24_months,181981
31-May-18,LA,E06000049,,,ADULT_POPULATION,301831
31-May-18,LA,E06000049,,,CHILD_12_months,53558
31-May-18,LA,E06000049,,,CHILD_POPULATION,75472
31-May-18,LA,E06000049,,,TOTAL,235539
31-May-18,LA,E06000049,,,TOTAL_POPULATION,377303
31-May-18,LA,E06000050,,,ADULT_24_months,169483
31-May-18,LA,E06000050,,,ADULT_POPULATION,269138
31-May-18,LA,E06000050,,,CHILD_12_months,49212
31-May-18,LA,E06000050,,,CHILD_POPULATION,66586
31-May-18,LA,E06000050,,,TOTAL,218695
31-May-18,LA,E06000050,,,TOTAL_POPULATION,335724
31-May-18,LA,E06000051,,,ADULT_24_months,123104
31-May-18,LA,E06000051,,,ADULT_POPULATION,254931
31-May-18,LA,E06000051,,,CHILD_12_months,35819
31-May-18,LA,E06000051,,,CHILD_POPULATION,59461
31-May-18,LA,E06000051,,,TOTAL,158923
31-May-18,LA,E06000051,,,TOTAL_POPULATION,314392
31-May-18,LA,E06000052,,,ADULT_24_months,230371
31-May-18,LA,E06000052,,,ADULT_POPULATION,448878
31-May-18,LA,E06000052,,,CHILD_12_months,63922
31-May-18,LA,E06000052,,,CHILD_POPULATION,106179
31-May-18,LA,E06000052,,,TOTAL,294293
31-May-18,LA,E06000052,,,TOTAL_POPULATION,555057
31-May-18,LA,E06000054,,,ADULT_24_months,169906
31-May-18,LA,E06000054,,,ADULT_POPULATION,386956
31-May-18,LA,E06000054,,,CHILD_12_months,55737
31-May-18,LA,E06000054,,,CHILD_POPULATION,105284
31-May-18,LA,E06000054,,,TOTAL,225643
31-May-18,LA,E06000054,,,TOTAL_POPULATION,492240
31-May-18,LA,E06000055,,,ADULT_24_months,71817
31-May-18,LA,E06000055,,,ADULT_POPULATION,130122
31-May-18,LA,E06000055,,,CHILD_12_months,22358
31-May-18,LA,E06000055,,,CHILD_POPULATION,38692
31-May-18,LA,E06000055,,,TOTAL,94175
31-May-18,LA,E06000055,,,TOTAL_POPULATION,168814
31-May-18,LA,E06000056,,,ADULT_24_months,104334
31-May-18,LA,E06000056,,,ADULT_POPULATION,216061
31-May-18,LA,E06000056,,,CHILD_12_months,37102
31-May-18,LA,E06000056,,,CHILD_POPULATION,60670
31-May-18,LA,E06000056,,,TOTAL,141436
31-May-18,LA,E06000056,,,TOTAL_POPULATION,276731
31-May-18,LA,E06000057,,,ADULT_24_months,145671
31-May-18,LA,E06000057,,,ADULT_POPULATION,258449
31-May-18,LA,E06000057,,,CHILD_12_months,37464
31-May-18,LA,E06000057,,,CHILD_POPULATION,58995
31-May-18,LA,E06000057,,,TOTAL,183135
31-May-18,LA,E06000057,,,TOTAL_POPULATION,317444
31-May-18,LA,E08000001,,,ADULT_24_months,111825
31-May-18,LA,E08000001,,,ADULT_POPULATION,216791
31-May-18,LA,E08000001,,,CHILD_12_months,43821
31-May-18,LA,E08000001,,,CHILD_POPULATION,66745
31-May-18,LA,E08000001,,,TOTAL,155646
31-May-18,LA,E08000001,,,TOTAL_POPULATION,283536
31-May-18,LA,E08000002,,,ADULT_24_months,77541
31-May-18,LA,E08000002,,,ADULT_POPULATION,145675
31-May-18,LA,E08000002,,,CHILD_12_months,26083
31-May-18,LA,E08000002,,,CHILD_POPULATION,42828
31-May-18,LA,E08000002,,,TOTAL,103624
31-May-18,LA,E08000002,,,TOTAL_POPULATION,188503
31-May-18,LA,E08000003,,,ADULT_24_months,220630
31-May-18,LA,E08000003,,,ADULT_POPULATION,421271
31-May-18,LA,E08000003,,,CHILD_12_months,77123
31-May-18,LA,E08000003,,,CHILD_POPULATION,120048
31-May-18,LA,E08000003,,,TOTAL,297753
31-May-18,LA,E08000003,,,TOTAL_POPULATION,541319
31-May-18,LA,E08000004,,,ADULT_24_months,100694
31-May-18,LA,E08000004,,,ADULT_POPULATION,173473
31-May-18,LA,E08000004,,,CHILD_12_months,36873
31-May-18,LA,E08000004,,,CHILD_POPULATION,58876
31-May-18,LA,E08000004,,,TOTAL,137567
31-May-18,LA,E08000004,,,TOTAL_POPULATION,232349
31-May-18,LA,E08000005,,,ADULT_24_months,98019
31-May-18,LA,E08000005,,,ADULT_POPULATION,164909
31-May-18,LA,E08000005,,,CHILD_12_months,33636
31-May-18,LA,E08000005,,,CHILD_POPULATION,51441
31-May-18,LA,E08000005,,,TOTAL,131655
31-May-18,LA,E08000005,,,TOTAL_POPULATION,216350
31-May-18,LA,E08000006,,,ADULT_24_months,105610
31-May-18,LA,E08000006,,,ADULT_POPULATION,193251
31-May-18,LA,E08000006,,,CHILD_12_months,34621
31-May-18,LA,E08000006,,,CHILD_POPULATION,54870
31-May-18,LA,E08000006,,,TOTAL,140231
31-May-18,LA,E08000006,,,TOTAL_POPULATION,248121
31-May-18,LA,E08000007,,,ADULT_24_months,137338
31-May-18,LA,E08000007,,,ADULT_POPULATION,227452
31-May-18,LA,E08000007,,,CHILD_12_months,40264
31-May-18,LA,E08000007,,,CHILD_POPULATION,62369
31-May-18,LA,E08000007,,,TOTAL,177602
31-May-18,LA,E08000007,,,TOTAL_POPULATION,289821
31-May-18,LA,E08000008,,,ADULT_24_months,101005
31-May-18,LA,E08000008,,,ADULT_POPULATION,173707
31-May-18,LA,E08000008,,,CHILD_12_months,31279
31-May-18,LA,E08000008,,,CHILD_POPULATION,49402
31-May-18,LA,E08000008,,,TOTAL,132284
31-May-18,LA,E08000008,,,TOTAL_POPULATION,223109
31-May-18,LA,E08000009,,,ADULT_24_months,101412
31-May-18,LA,E08000009,,,ADULT_POPULATION,179204
31-May-18,LA,E08000009,,,CHILD_12_months,37103
31-May-18,LA,E08000009,,,CHILD_POPULATION,55006
31-May-18,LA,E08000009,,,TOTAL,138515
31-May-18,LA,E08000009,,,TOTAL_POPULATION,234210
31-May-18,LA,E08000010,,,ADULT_24_months,153965
31-May-18,LA,E08000010,,,ADULT_POPULATION,255593
31-May-18,LA,E08000010,,,CHILD_12_months,44306
31-May-18,LA,E08000010,,,CHILD_POPULATION,67933
31-May-18,LA,E08000010,,,TOTAL,198271
31-May-18,LA,E08000010,,,TOTAL_POPULATION,323526
31-May-18,LA,E08000011,,,ADULT_24_months,69225
31-May-18,LA,E08000011,,,ADULT_POPULATION,115273
31-May-18,LA,E08000011,,,CHILD_12_months,18342
31-May-18,LA,E08000011,,,CHILD_POPULATION,32728
31-May-18,LA,E08000011,,,TOTAL,87567
31-May-18,LA,E08000011,,,TOTAL_POPULATION,148001
31-May-18,LA,E08000012,,,ADULT_24_months,197995
31-May-18,LA,E08000012,,,ADULT_POPULATION,395371
31-May-18,LA,E08000012,,,CHILD_12_months,54702
31-May-18,LA,E08000012,,,CHILD_POPULATION,92234
31-May-18,LA,E08000012,,,TOTAL,252697
31-May-18,LA,E08000012,,,TOTAL_POPULATION,487605
31-May-18,LA,E08000013,,,ADULT_24_months,91366
31-May-18,LA,E08000013,,,ADULT_POPULATION,142113
31-May-18,LA,E08000013,,,CHILD_12_months,24411
31-May-18,LA,E08000013,,,CHILD_POPULATION,36367
31-May-18,LA,E08000013,,,TOTAL,115777
31-May-18,LA,E08000013,,,TOTAL_POPULATION,178480
31-May-18,LA,E08000014,,,ADULT_24_months,143104
31-May-18,LA,E08000014,,,ADULT_POPULATION,221490
31-May-18,LA,E08000014,,,CHILD_12_months,33862
31-May-18,LA,E08000014,,,CHILD_POPULATION,53363
31-May-18,LA,E08000014,,,TOTAL,176966
31-May-18,LA,E08000014,,,TOTAL_POPULATION,274853
31-May-18,LA,E08000015,,,ADULT_24_months,155812
31-May-18,LA,E08000015,,,ADULT_POPULATION,254506
31-May-18,LA,E08000015,,,CHILD_12_months,41433
31-May-18,LA,E08000015,,,CHILD_POPULATION,67710
31-May-18,LA,E08000015,,,TOTAL,197245
31-May-18,LA,E08000015,,,TOTAL_POPULATION,322216
31-May-18,LA,E08000016,,,ADULT_24_months,119491
31-May-18,LA,E08000016,,,ADULT_POPULATION,191990
31-May-18,LA,E08000016,,,CHILD_12_months,32847
31-May-18,LA,E08000016,,,CHILD_POPULATION,49857
31-May-18,LA,E08000016,,,TOTAL,152338
31-May-18,LA,E08000016,,,TOTAL_POPULATION,241847
31-May-18,LA,E08000017,,,ADULT_24_months,161955
31-May-18,LA,E08000017,,,ADULT_POPULATION,241776
31-May-18,LA,E08000017,,,CHILD_12_months,43691
31-May-18,LA,E08000017,,,CHILD_POPULATION,65598
31-May-18,LA,E08000017,,,TOTAL,205646
31-May-18,LA,E08000017,,,TOTAL_POPULATION,307374
31-May-18,LA,E08000018,,,ADULT_24_months,122611
31-May-18,LA,E08000018,,,ADULT_POPULATION,205532
31-May-18,LA,E08000018,,,CHILD_12_months,35176
31-May-18,LA,E08000018,,,CHILD_POPULATION,56610
31-May-18,LA,E08000018,,,TOTAL,157787
31-May-18,LA,E08000018,,,TOTAL_POPULATION,262142
31-May-18,LA,E08000019,,,ADULT_24_months,269776
31-May-18,LA,E08000019,,,ADULT_POPULATION,457755
31-May-18,LA,E08000019,,,CHILD_12_months,77818
31-May-18,LA,E08000019,,,CHILD_POPULATION,116295
31-May-18,LA,E08000019,,,TOTAL,347594
31-May-18,LA,E08000019,,,TOTAL_POPULATION,574050
31-May-18,LA,E08000021,,,ADULT_24_months,139338
31-May-18,LA,E08000021,,,ADULT_POPULATION,236814
31-May-18,LA,E08000021,,,CHILD_12_months,38150
31-May-18,LA,E08000021,,,CHILD_POPULATION,56899
31-May-18,LA,E08000021,,,TOTAL,177488
31-May-18,LA,E08000021,,,TOTAL_POPULATION,293713
31-May-18,LA,E08000022,,,ADULT_24_months,90891
31-May-18,LA,E08000022,,,ADULT_POPULATION,162980
31-May-18,LA,E08000022,,,CHILD_12_months,24653
31-May-18,LA,E08000022,,,CHILD_POPULATION,40595
31-May-18,LA,E08000022,,,TOTAL,115544
31-May-18,LA,E08000022,,,TOTAL_POPULATION,203575
31-May-18,LA,E08000023,,,ADULT_24_months,95433
31-May-18,LA,E08000023,,,ADULT_POPULATION,119696
31-May-18,LA,E08000023,,,CHILD_12_months,24020
31-May-18,LA,E08000023,,,CHILD_POPULATION,29498
31-May-18,LA,E08000023,,,TOTAL,119453
31-May-18,LA,E08000023,,,TOTAL_POPULATION,149194
31-May-18,LA,E08000024,,,ADULT_24_months,116898
31-May-18,LA,E08000024,,,ADULT_POPULATION,223052
31-May-18,LA,E08000024,,,CHILD_12_months,30085
31-May-18,LA,E08000024,,,CHILD_POPULATION,54255
31-May-18,LA,E08000024,,,TOTAL,146983
31-May-18,LA,E08000024,,,TOTAL_POPULATION,277307
31-May-18,LA,E08000025,,,ADULT_24_months,419197
31-May-18,LA,E08000025,,,ADULT_POPULATION,841627
31-May-18,LA,E08000025,,,CHILD_12_months,149785
31-May-18,LA,E08000025,,,CHILD_POPULATION,286450
31-May-18,LA,E08000025,,,TOTAL,568982
31-May-18,LA,E08000025,,,TOTAL_POPULATION,1128077
31-May-18,LA,E08000026,,,ADULT_24_months,145063
31-May-18,LA,E08000026,,,ADULT_POPULATION,276628
31-May-18,LA,E08000026,,,CHILD_12_months,44000
31-May-18,LA,E08000026,,,CHILD_POPULATION,76587
31-May-18,LA,E08000026,,,TOTAL,189063
31-May-18,LA,E08000026,,,TOTAL_POPULATION,353215
31-May-18,LA,E08000027,,,ADULT_24_months,139402
31-May-18,LA,E08000027,,,ADULT_POPULATION,249397
31-May-18,LA,E08000027,,,CHILD_12_months,36584
31-May-18,LA,E08000027,,,CHILD_POPULATION,68161
31-May-18,LA,E08000027,,,TOTAL,175986
31-May-18,LA,E08000027,,,TOTAL_POPULATION,317558
31-May-18,LA,E08000028,,,ADULT_24_months,145028
31-May-18,LA,E08000028,,,ADULT_POPULATION,242683
31-May-18,LA,E08000028,,,CHILD_12_months,44026
31-May-18,LA,E08000028,,,CHILD_POPULATION,79948
31-May-18,LA,E08000028,,,TOTAL,189054
31-May-18,LA,E08000028,,,TOTAL_POPULATION,322631
31-May-18,LA,E08000029,,,ADULT_24_months,73785
31-May-18,LA,E08000029,,,ADULT_POPULATION,166094
31-May-18,LA,E08000029,,,CHILD_12_months,24374
31-May-18,LA,E08000029,,,CHILD_POPULATION,46072
31-May-18,LA,E08000029,,,TOTAL,98159
31-May-18,LA,E08000029,,,TOTAL_POPULATION,212166
31-May-18,LA,E08000030,,,ADULT_24_months,101498
31-May-18,LA,E08000030,,,ADULT_POPULATION,212656
31-May-18,LA,E08000030,,,CHILD_12_months,36025
31-May-18,LA,E08000030,,,CHILD_POPULATION,66231
31-May-18,LA,E08000030,,,TOTAL,137523
31-May-18,LA,E08000030,,,TOTAL_POPULATION,278887
31-May-18,LA,E08000031,,,ADULT_24_months,103482
31-May-18,LA,E08000031,,,ADULT_POPULATION,198732
31-May-18,LA,E08000031,,,CHILD_12_months,32440
31-May-18,LA,E08000031,,,CHILD_POPULATION,59285
31-May-18,LA,E08000031,,,TOTAL,135922
31-May-18,LA,E08000031,,,TOTAL_POPULATION,258017
31-May-18,LA,E08000032,,,ADULT_24_months,204257
31-May-18,LA,E08000032,,,ADULT_POPULATION,391566
31-May-18,LA,E08000032,,,CHILD_12_months,84376
31-May-18,LA,E08000032,,,CHILD_POPULATION,140973
31-May-18,LA,E08000032,,,TOTAL,288633
31-May-18,LA,E08000032,,,TOTAL_POPULATION,532539
31-May-18,LA,E08000033,,,ADULT_24_months,91194
31-May-18,LA,E08000033,,,ADULT_POPULATION,162972
31-May-18,LA,E08000033,,,CHILD_12_months,29402
31-May-18,LA,E08000033,,,CHILD_POPULATION,46097
31-May-18,LA,E08000033,,,TOTAL,120596
31-May-18,LA,E08000033,,,TOTAL_POPULATION,209069
31-May-18,LA,E08000034,,,ADULT_24_months,188000
31-May-18,LA,E08000034,,,ADULT_POPULATION,336102
31-May-18,LA,E08000034,,,CHILD_12_months,67279
31-May-18,LA,E08000034,,,CHILD_POPULATION,99134
31-May-18,LA,E08000034,,,TOTAL,255279
31-May-18,LA,E08000034,,,TOTAL_POPULATION,435236
31-May-18,LA,E08000035,,,ADULT_24_months,334225
31-May-18,LA,E08000035,,,ADULT_POPULATION,616268
31-May-18,LA,E08000035,,,CHILD_12_months,108372
31-May-18,LA,E08000035,,,CHILD_POPULATION,164819
31-May-18,LA,E08000035,,,TOTAL,442597
31-May-18,LA,E08000035,,,TOTAL_POPULATION,781087
31-May-18,LA,E08000036,,,ADULT_24_months,171065
31-May-18,LA,E08000036,,,ADULT_POPULATION,266595
31-May-18,LA,E08000036,,,CHILD_12_months,47739
31-May-18,LA,E08000036,,,CHILD_POPULATION,70499
31-May-18,LA,E08000036,,,TOTAL,218804
31-May-18,LA,E08000036,,,TOTAL_POPULATION,337094
31-May-18,LA,E08000037,,,ADULT_24_months,92698
31-May-18,LA,E08000037,,,ADULT_POPULATION,162598
31-May-18,LA,E08000037,,,CHILD_12_months,24812
31-May-18,LA,E08000037,,,CHILD_POPULATION,40030
31-May-18,LA,E08000037,,,TOTAL,117510
31-May-18,LA,E08000037,,,TOTAL_POPULATION,202628
31-May-18,LA,E09000001,,,ADULT_24_months,2304
31-May-18,LA,E09000001,,,ADULT_POPULATION,6142
31-May-18,LA,E09000001,,,CHILD_12_months,663
31-May-18,LA,E09000001,,,CHILD_POPULATION,1104
31-May-18,LA,E09000001,,,TOTAL,2967
31-May-18,LA,E09000001,,,TOTAL_POPULATION,7246
31-May-18,LA,E09000002,,,ADULT_24_months,77679
31-May-18,LA,E09000002,,,ADULT_POPULATION,146349
31-May-18,LA,E09000002,,,CHILD_12_months,30630
31-May-18,LA,E09000002,,,CHILD_POPULATION,61833
31-May-18,LA,E09000002,,,TOTAL,108309
31-May-18,LA,E09000002,,,TOTAL_POPULATION,208182
31-May-18,LA,E09000003,,,ADULT_24_months,103234
31-May-18,LA,E09000003,,,ADULT_POPULATION,294432
31-May-18,LA,E09000003,,,CHILD_12_months,42155
31-May-18,LA,E09000003,,,CHILD_POPULATION,90342
31-May-18,LA,E09000003,,,TOTAL,145389
31-May-18,LA,E09000003,,,TOTAL_POPULATION,384774
31-May-18,LA,E09000004,,,ADULT_24_months,77842
31-May-18,LA,E09000004,,,ADULT_POPULATION,188555
31-May-18,LA,E09000004,,,CHILD_12_months,27161
31-May-18,LA,E09000004,,,CHILD_POPULATION,56540
31-May-18,LA,E09000004,,,TOTAL,105003
31-May-18,LA,E09000004,,,TOTAL_POPULATION,245095
31-May-18,LA,E09000005,,,ADULT_24_months,115765
31-May-18,LA,E09000005,,,ADULT_POPULATION,250036
31-May-18,LA,E09000005,,,CHILD_12_months,40981
31-May-18,LA,E09000005,,,CHILD_POPULATION,76391
31-May-18,LA,E09000005,,,TOTAL,156746
31-May-18,LA,E09000005,,,TOTAL_POPULATION,326427
31-May-18,LA,E09000006,,,ADULT_24_months,96375
31-May-18,LA,E09000006,,,ADULT_POPULATION,254299
31-May-18,LA,E09000006,,,CHILD_12_months,44601
31-May-18,LA,E09000006,,,CHILD_POPULATION,73281
31-May-18,LA,E09000006,,,TOTAL,140976
31-May-18,LA,E09000006,,,TOTAL_POPULATION,327580
31-May-18,LA,E09000007,,,ADULT_24_months,90866
31-May-18,LA,E09000007,,,ADULT_POPULATION,201256
31-May-18,LA,E09000007,,,CHILD_12_months,20686
31-May-18,LA,E09000007,,,CHILD_POPULATION,47906
31-May-18,LA,E09000007,,,TOTAL,111552
31-May-18,LA,E09000007,,,TOTAL_POPULATION,249162
31-May-18,LA,E09000008,,,ADULT_24_months,135048
31-May-18,LA,E09000008,,,ADULT_POPULATION,288856
31-May-18,LA,E09000008,,,CHILD_12_months,46742
31-May-18,LA,E09000008,,,CHILD_POPULATION,94445
31-May-18,LA,E09000008,,,TOTAL,181790
31-May-18,LA,E09000008,,,TOTAL_POPULATION,383301
31-May-18,LA,E09000009,,,ADULT_24_months,139061
31-May-18,LA,E09000009,,,ADULT_POPULATION,262953
31-May-18,LA,E09000009,,,CHILD_12_months,48044
31-May-18,LA,E09000009,,,CHILD_POPULATION,81849
31-May-18,LA,E09000009,,,TOTAL,187105
31-May-18,LA,E09000009,,,TOTAL_POPULATION,344802
31-May-18,LA,E09000010,,,ADULT_24_months,113928
31-May-18,LA,E09000010,,,ADULT_POPULATION,248219
31-May-18,LA,E09000010,,,CHILD_12_months,40579
31-May-18,LA,E09000010,,,CHILD_POPULATION,83908
31-May-18,LA,E09000010,,,TOTAL,154507
31-May-18,LA,E09000010,,,TOTAL_POPULATION,332127
31-May-18,LA,E09000011,,,ADULT_24_months,110743
31-May-18,LA,E09000011,,,ADULT_POPULATION,211848
31-May-18,LA,E09000011,,,CHILD_12_months,39194
31-May-18,LA,E09000011,,,CHILD_POPULATION,67291
31-May-18,LA,E09000011,,,TOTAL,149937
31-May-18,LA,E09000011,,,TOTAL_POPULATION,279139
31-May-18,LA,E09000012,,,ADULT_24_months,78319
31-May-18,LA,E09000012,,,ADULT_POPULATION,210884
31-May-18,LA,E09000012,,,CHILD_12_months,20190
31-May-18,LA,E09000012,,,CHILD_POPULATION,62355
31-May-18,LA,E09000012,,,TOTAL,98509
31-May-18,LA,E09000012,,,TOTAL_POPULATION,273239
31-May-18,LA,E09000013,,,ADULT_24_months,77965
31-May-18,LA,E09000013,,,ADULT_POPULATION,146742
31-May-18,LA,E09000013,,,CHILD_12_months,18313
31-May-18,LA,E09000013,,,CHILD_POPULATION,35041
31-May-18,LA,E09000013,,,TOTAL,96278
31-May-18,LA,E09000013,,,TOTAL_POPULATION,181783
31-May-18,LA,E09000014,,,ADULT_24_months,108644
31-May-18,LA,E09000014,,,ADULT_POPULATION,211308
31-May-18,LA,E09000014,,,CHILD_12_months,36609
31-May-18,LA,E09000014,,,CHILD_POPULATION,60770
31-May-18,LA,E09000014,,,TOTAL,145253
31-May-18,LA,E09000014,,,TOTAL_POPULATION,272078
31-May-18,LA,E09000015,,,ADULT_24_months,77891
31-May-18,LA,E09000015,,,ADULT_POPULATION,191119
31-May-18,LA,E09000015,,,CHILD_12_months,27854
31-May-18,LA,E09000015,,,CHILD_POPULATION,57578
31-May-18,LA,E09000015,,,TOTAL,105745
31-May-18,LA,E09000015,,,TOTAL_POPULATION,248697
31-May-18,LA,E09000016,,,ADULT_24_months,91803
31-May-18,LA,E09000016,,,ADULT_POPULATION,197623
31-May-18,LA,E09000016,,,CHILD_12_months,28302
31-May-18,LA,E09000016,,,CHILD_POPULATION,55748
31-May-18,LA,E09000016,,,TOTAL,120105
31-May-18,LA,E09000016,,,TOTAL_POPULATION,253371
31-May-18,LA,E09000017,,,ADULT_24_months,86708
31-May-18,LA,E09000017,,,ADULT_POPULATION,228017
31-May-18,LA,E09000017,,,CHILD_12_months,33697
31-May-18,LA,E09000017,,,CHILD_POPULATION,71882
31-May-18,LA,E09000017,,,TOTAL,120405
31-May-18,LA,E09000017,,,TOTAL_POPULATION,299899
31-May-18,LA,E09000018,,,ADULT_24_months,105304
31-May-18,LA,E09000018,,,ADULT_POPULATION,204998
31-May-18,LA,E09000018,,,CHILD_12_months,38311
31-May-18,LA,E09000018,,,CHILD_POPULATION,63272
31-May-18,LA,E09000018,,,TOTAL,143615
31-May-18,LA,E09000018,,,TOTAL_POPULATION,268270
31-May-18,LA,E09000019,,,ADULT_24_months,80624
31-May-18,LA,E09000019,,,ADULT_POPULATION,191314
31-May-18,LA,E09000019,,,CHILD_12_months,20916
31-May-18,LA,E09000019,,,CHILD_POPULATION,40741
31-May-18,LA,E09000019,,,TOTAL,101540
31-May-18,LA,E09000019,,,TOTAL_POPULATION,232055
31-May-18,LA,E09000020,,,ADULT_24_months,47628
31-May-18,LA,E09000020,,,ADULT_POPULATION,128399
31-May-18,LA,E09000020,,,CHILD_12_months,10503
31-May-18,LA,E09000020,,,CHILD_POPULATION,28374
31-May-18,LA,E09000020,,,TOTAL,58131
31-May-18,LA,E09000020,,,TOTAL_POPULATION,156773
31-May-18,LA,E09000021,,,ADULT_24_months,62148
31-May-18,LA,E09000021,,,ADULT_POPULATION,135530
31-May-18,LA,E09000021,,,CHILD_12_months,23923
31-May-18,LA,E09000021,,,CHILD_POPULATION,38173
31-May-18,LA,E09000021,,,TOTAL,86071
31-May-18,LA,E09000021,,,TOTAL_POPULATION,173703
31-May-18,LA,E09000022,,,ADULT_24_months,132524
31-May-18,LA,E09000022,,,ADULT_POPULATION,260641
31-May-18,LA,E09000022,,,CHILD_12_months,31228
31-May-18,LA,E09000022,,,CHILD_POPULATION,62422
31-May-18,LA,E09000022,,,TOTAL,163752
31-May-18,LA,E09000022,,,TOTAL_POPULATION,323063
31-May-18,LA,E09000023,,,ADULT_24_months,130991
31-May-18,LA,E09000023,,,ADULT_POPULATION,230940
31-May-18,LA,E09000023,,,CHILD_12_months,37805
31-May-18,LA,E09000023,,,CHILD_POPULATION,67963
31-May-18,LA,E09000023,,,TOTAL,168796
31-May-18,LA,E09000023,,,TOTAL_POPULATION,298903
31-May-18,LA,E09000024,,,ADULT_24_months,55452
31-May-18,LA,E09000024,,,ADULT_POPULATION,159967
31-May-18,LA,E09000024,,,CHILD_12_months,19502
31-May-18,LA,E09000024,,,CHILD_POPULATION,46739
31-May-18,LA,E09000024,,,TOTAL,74954
31-May-18,LA,E09000024,,,TOTAL_POPULATION,206706
31-May-18,LA,E09000025,,,ADULT_24_months,101129
31-May-18,LA,E09000025,,,ADULT_POPULATION,258982
31-May-18,LA,E09000025,,,CHILD_12_months,37101
31-May-18,LA,E09000025,,,CHILD_POPULATION,85551
31-May-18,LA,E09000025,,,TOTAL,138230
31-May-18,LA,E09000025,,,TOTAL_POPULATION,344533
31-May-18,LA,E09000026,,,ADULT_24_months,110857
31-May-18,LA,E09000026,,,ADULT_POPULATION,225297
31-May-18,LA,E09000026,,,CHILD_12_months,41699
31-May-18,LA,E09000026,,,CHILD_POPULATION,76031
31-May-18,LA,E09000026,,,TOTAL,152556
31-May-18,LA,E09000026,,,TOTAL_POPULATION,301328
31-May-18,LA,E09000027,,,ADULT_24_months,48438
31-May-18,LA,E09000027,,,ADULT_POPULATION,150323
31-May-18,LA,E09000027,,,CHILD_12_months,21259
31-May-18,LA,E09000027,,,CHILD_POPULATION,44864
31-May-18,LA,E09000027,,,TOTAL,69697
31-May-18,LA,E09000027,,,TOTAL_POPULATION,195187
31-May-18,LA,E09000028,,,ADULT_24_months,114298
31-May-18,LA,E09000028,,,ADULT_POPULATION,247845
31-May-18,LA,E09000028,,,CHILD_12_months,30138
31-May-18,LA,E09000028,,,CHILD_POPULATION,63810
31-May-18,LA,E09000028,,,TOTAL,144436
31-May-18,LA,E09000028,,,TOTAL_POPULATION,311655
31-May-18,LA,E09000029,,,ADULT_24_months,80533
31-May-18,LA,E09000029,,,ADULT_POPULATION,155097
31-May-18,LA,E09000029,,,CHILD_12_months,25012
31-May-18,LA,E09000029,,,CHILD_POPULATION,46848
31-May-18,LA,E09000029,,,TOTAL,105545
31-May-18,LA,E09000029,,,TOTAL_POPULATION,201945
31-May-18,LA,E09000030,,,ADULT_24_months,78468
31-May-18,LA,E09000030,,,ADULT_POPULATION,234370
31-May-18,LA,E09000030,,,CHILD_12_months,25611
31-May-18,LA,E09000030,,,CHILD_POPULATION,66573
31-May-18,LA,E09000030,,,TOTAL,104079
31-May-18,LA,E09000030,,,TOTAL_POPULATION,300943
31-May-18,LA,E09000031,,,ADULT_24_months,83203
31-May-18,LA,E09000031,,,ADULT_POPULATION,208226
31-May-18,LA,E09000031,,,CHILD_12_months,28461
31-May-18,LA,E09000031,,,CHILD_POPULATION,65996
31-May-18,LA,E09000031,,,TOTAL,111664
31-May-18,LA,E09000031,,,TOTAL_POPULATION,274222
31-May-18,LA,E09000032,,,ADULT_24_months,107834
31-May-18,LA,E09000032,,,ADULT_POPULATION,259428
31-May-18,LA,E09000032,,,CHILD_12_months,32305
31-May-18,LA,E09000032,,,CHILD_POPULATION,62069
31-May-18,LA,E09000032,,,TOTAL,140139
31-May-18,LA,E09000032,,,TOTAL_POPULATION,321497
31-May-18,LA,E09000033,,,ADULT_24_months,94494
31-May-18,LA,E09000033,,,ADULT_POPULATION,197887
31-May-18,LA,E09000033,,,CHILD_12_months,17555
31-May-18,LA,E09000033,,,CHILD_POPULATION,44087
31-May-18,LA,E09000033,,,TOTAL,112049
31-May-18,LA,E09000033,,,TOTAL_POPULATION,241974
31-May-18,LA,E10000002,,,ADULT_24_months,164772
